x,y
2024-09-03T05:40:33+00:00,87.96
2024-09-03T05:45:33+00:00,87.8
2024-09-03T05:50:33+00:00,87.83
2024-09-03T05:55:31+00:00,87.76
2024-09-03T06:00:30+00:00,87.56
2024-09-03T06:05:30+00:00,87.19
2024-09-03T06:10:44+00:00,86.99
2024-09-03T06:15:32+00:00,86.83
2024-09-03T06:20:33+00:00,86.42
2024-09-03T06:25:30+00:00,86.02
2024-09-03T06:30:32+00:00,85.41
2024-09-03T06:35:30+00:00,85
2024-09-03T06:40:31+00:00,84.26
2024-09-03T06:45:39+00:00,83.59
2024-09-03T06:50:30+00:00,83.23
2024-09-03T06:55:29+00:00,82.2
2024-09-03T07:00:33+00:00,82.27
2024-09-03T07:05:29+00:00,81.49
2024-09-03T07:10:43+00:00,80.79
2024-09-03T07:15:41+00:00,80.94
2024-09-03T07:20:36+00:00,79.95
2024-09-03T07:25:37+00:00,79.92
2024-09-03T07:30:38+00:00,79.88
2024-09-03T07:35:38+00:00,78.82
2024-09-03T07:40:38+00:00,78.06
2024-09-03T07:45:41+00:00,78.56
2024-09-03T07:50:38+00:00,77.76
2024-09-03T07:55:38+00:00,76.99
2024-09-03T08:00:36+00:00,76.79
2024-09-03T08:05:41+00:00,75.73
2024-09-03T08:10:39+00:00,75.95
2024-09-03T08:15:42+00:00,75.19
2024-09-03T08:20:35+00:00,74.4
2024-09-03T08:25:31+00:00,74.33
2024-09-03T08:30:29+00:00,73.58
2024-09-03T08:35:34+00:00,73.73
2024-09-03T08:40:40+00:00,72.91
2024-09-03T08:45:32+00:00,72.54
2024-09-03T08:50:34+00:00,71.67
2024-09-03T08:55:39+00:00,71.49
2024-09-03T09:00:29+00:00,70.54
2024-09-03T09:05:30+00:00,71.38
2024-09-03T09:10:35+00:00,70.48
2024-09-03T09:15:39+00:00,69.94
2024-09-03T09:20:44+00:00,70.36
2024-09-03T09:25:32+00:00,69.03
2024-09-03T09:30:30+00:00,68.23
2024-09-03T09:35:30+00:00,69.07
2024-09-03T09:40:34+00:00,67.57
2024-09-03T09:45:32+00:00,67.16
2024-09-03T09:50:29+00:00,67.1
2024-09-03T09:55:31+00:00,65.93
2024-09-03T10:00:32+00:00,65.82
2024-09-03T10:05:34+00:00,65.79
2024-09-03T10:10:35+00:00,64.56
2024-09-03T10:15:32+00:00,64.78
2024-09-03T10:20:41+00:00,65.14
2024-09-03T10:25:30+00:00,65.14
2024-09-03T10:30:35+00:00,64.26
2024-09-03T10:35:32+00:00,63.79
2024-09-03T10:40:33+00:00,63.56
2024-09-03T10:45:42+00:00,64.3
2024-09-03T10:50:36+00:00,62.16
2024-09-03T10:55:40+00:00,61.78
2024-09-03T11:00:39+00:00,61.67
2024-09-03T11:05:40+00:00,61.31
2024-09-03T11:10:39+00:00,60.63
2024-09-03T11:15:39+00:00,61.31
2024-09-03T11:20:39+00:00,60.05
2024-09-03T11:25:38+00:00,59.16
2024-09-03T11:30:36+00:00,59.14
2024-09-03T11:35:42+00:00,56.71
2024-09-03T11:40:40+00:00,58.1
2024-09-03T11:45:37+00:00,56.92
2024-09-03T11:50:41+00:00,56.1
2024-09-03T11:55:37+00:00,56.48
2024-09-03T12:00:37+00:00,56.6
2024-09-03T12:05:48+00:00,55.15
2024-09-03T12:10:44+00:00,56.71
2024-09-03T12:15:38+00:00,56.32
2024-09-03T12:20:42+00:00,55.71
2024-09-03T12:25:46+00:00,55.26
2024-09-03T12:30:40+00:00,56.45
2024-09-03T12:35:39+00:00,56.1
2024-09-03T12:40:42+00:00,56.54
2024-09-03T12:45:37+00:00,57.01
2024-09-03T12:50:38+00:00,56.06
2024-09-03T12:55:39+00:00,54.91
2024-09-03T13:00:38+00:00,57.75
2024-09-03T13:05:40+00:00,57.13
2024-09-03T13:10:39+00:00,57.06
2024-09-03T13:15:40+00:00,55.08
2024-09-03T13:20:29+00:00,54.84
2024-09-03T13:25:31+00:00,53.7
2024-09-03T13:30:43+00:00,56.84
2024-09-03T13:35:33+00:00,55.91
2024-09-03T13:40:32+00:00,52.59
2024-09-03T13:45:41+00:00,51.01
2024-09-03T13:50:29+00:00,52.48
2024-09-03T13:55:32+00:00,53.19
2024-09-03T14:00:34+00:00,55.44
2024-09-03T14:05:33+00:00,54.03
2024-09-03T14:10:34+00:00,56.21
2024-09-03T14:15:31+00:00,55.94
2024-09-03T14:20:36+00:00,55.91
2024-09-03T14:25:33+00:00,55.53
2024-09-03T14:30:34+00:00,56
2024-09-03T14:35:34+00:00,56.54
2024-09-03T14:40:31+00:00,55.86
2024-09-03T14:45:29+00:00,55.78
2024-09-03T14:50:29+00:00,56.27
2024-09-03T14:55:31+00:00,55.21
2024-09-03T15:00:32+00:00,55.59
2024-09-03T15:05:32+00:00,56.1
2024-09-03T15:10:32+00:00,54.97
2024-09-03T15:15:29+00:00,55.56
2024-09-03T15:20:30+00:00,55.83
2024-09-03T15:25:39+00:00,53.11
2024-09-03T15:30:44+00:00,52.97
2024-09-03T15:35:39+00:00,55
2024-09-03T15:40:36+00:00,55.86
2024-09-03T15:45:41+00:00,55
2024-09-03T15:50:38+00:00,55.04
2024-09-03T15:55:37+00:00,55.42
2024-09-03T16:00:39+00:00,55.27
2024-09-03T16:05:45+00:00,55.78
2024-09-03T16:10:29+00:00,56.36
2024-09-03T16:15:29+00:00,58.07
2024-09-03T16:20:31+00:00,58.8
2024-09-03T16:25:32+00:00,59.95
2024-09-03T16:30:32+00:00,59.6
2024-09-03T16:35:31+00:00,60.22
2024-09-03T16:40:29+00:00,60.54
2024-09-03T16:45:29+00:00,61.15
2024-09-03T16:50:30+00:00,61.65
2024-09-03T16:55:33+00:00,63.88
2024-09-03T17:00:31+00:00,65.59
2024-09-03T17:05:29+00:00,64.22
2024-09-03T17:10:32+00:00,65.3
2024-09-03T17:15:30+00:00,66.65
2024-09-03T17:20:29+00:00,66.86
2024-09-03T17:25:35+00:00,65.96
2024-09-03T17:30:33+00:00,67.38
2024-09-03T17:35:29+00:00,68.49
2024-09-03T17:40:31+00:00,68.12
2024-09-03T17:45:32+00:00,69.47
2024-09-03T17:50:29+00:00,70.13
2024-09-03T17:55:32+00:00,69.35
2024-09-03T18:00:33+00:00,68.71
2024-09-03T18:05:31+00:00,68.84
2024-09-03T18:10:29+00:00,66.09
2024-09-03T18:15:30+00:00,63.77
2024-09-03T18:20:33+00:00,64.43
2024-09-03T18:25:32+00:00,64.93
2024-09-03T18:30:33+00:00,66.53
2024-09-03T18:35:33+00:00,67.42
2024-09-03T18:40:29+00:00,67.94
2024-09-03T18:45:30+00:00,66.9
2024-09-03T18:50:35+00:00,67.38
2024-09-03T18:55:33+00:00,67.81
2024-09-03T19:00:33+00:00,67.35
2024-09-03T19:05:31+00:00,65.35
2024-09-03T19:10:32+00:00,65.01
2024-09-03T19:15:29+00:00,65.21
2024-09-03T19:20:30+00:00,65.58
2024-09-03T19:25:34+00:00,66.28
2024-09-03T19:30:29+00:00,67.47
2024-09-03T19:35:30+00:00,68.08
2024-09-03T19:40:33+00:00,70.16
2024-09-03T19:45:29+00:00,70.52
2024-09-03T19:50:32+00:00,70.48
2024-09-03T19:55:34+00:00,69.35
2024-09-03T20:00:29+00:00,70.43
2024-09-03T20:05:31+00:00,71.43
2024-09-03T20:10:32+00:00,71.54
2024-09-03T20:15:29+00:00,70.93
2024-09-03T20:20:32+00:00,72.55
2024-09-03T20:25:34+00:00,72.68
2024-09-03T20:30:33+00:00,72.36
2024-09-03T20:35:29+00:00,72.22
2024-09-03T20:40:30+00:00,71.9
2024-09-03T20:45:32+00:00,72.18
2024-09-03T20:50:32+00:00,71.5
2024-09-03T20:55:33+00:00,70.8
2024-09-03T21:00:33+00:00,70.66
2024-09-03T21:05:33+00:00,71.48
2024-09-03T21:10:30+00:00,71.73
2024-09-03T21:15:34+00:00,71.48
2024-09-03T21:20:34+00:00,71.81
2024-09-03T21:25:32+00:00,72.63
2024-09-03T21:30:39+00:00,73.1
2024-09-03T21:35:38+00:00,74.35
2024-09-03T21:40:36+00:00,74.56
2024-09-03T21:45:41+00:00,74.28
2024-09-03T21:50:39+00:00,74.76
2024-09-03T21:55:39+00:00,75.17
2024-09-03T22:00:38+00:00,74.51
2024-09-03T22:05:38+00:00,75.03
2024-09-03T22:10:36+00:00,75.25
2024-09-03T22:15:39+00:00,74.89
2024-09-03T22:20:39+00:00,74.41
2024-09-03T22:25:39+00:00,74.52
2024-09-03T22:30:37+00:00,74.7
2024-09-03T22:35:40+00:00,74.91
2024-09-03T22:40:37+00:00,74.77
2024-09-03T22:45:42+00:00,74.88
2024-09-03T22:50:42+00:00,75.1
2024-09-03T22:55:37+00:00,75.31
2024-09-03T23:00:44+00:00,75.52
2024-09-03T23:05:47+00:00,75.76
2024-09-03T23:10:30+00:00,75.7
2024-09-03T23:15:31+00:00,75.97
2024-09-03T23:20:35+00:00,76.22
2024-09-03T23:25:29+00:00,76.7
2024-09-03T23:30:29+00:00,77.15
2024-09-03T23:35:34+00:00,77.37
2024-09-03T23:40:30+00:00,77.99
2024-09-03T23:45:31+00:00,78.32
2024-09-03T23:50:34+00:00,78.64
2024-09-03T23:55:30+00:00,78.8
2024-09-04T00:00:29+00:00,78.92
2024-09-04T00:05:33+00:00,79.08
2024-09-04T00:10:30+00:00,79.01
2024-09-04T00:15:32+00:00,78.97
2024-09-04T00:20:36+00:00,78.66
2024-09-04T00:25:30+00:00,78.75
2024-09-04T00:30:30+00:00,78.82
2024-09-04T00:35:32+00:00,78.95
2024-09-04T00:40:31+00:00,79.24
2024-09-04T00:45:32+00:00,79.34
2024-09-04T00:50:35+00:00,79.71
2024-09-04T00:55:31+00:00,79.76
2024-09-04T01:00:30+00:00,79.92
2024-09-04T01:05:31+00:00,79.95
2024-09-04T01:10:33+00:00,80.13
2024-09-04T01:15:33+00:00,79.97
2024-09-04T01:20:33+00:00,80.24
2024-09-04T01:25:33+00:00,80.2
2024-09-04T01:30:30+00:00,80.01
2024-09-04T01:35:19+00:00,80.57
2024-09-04T01:40:32+00:00,80.2
2024-09-04T01:45:32+00:00,80.52
2024-09-04T01:50:32+00:00,80.55
2024-09-04T01:55:34+00:00,80.59
2024-09-04T02:00:29+00:00,80.82
2024-09-04T02:05:30+00:00,80.66
2024-09-04T02:10:34+00:00,80.91
2024-09-04T02:15:32+00:00,81.14
2024-09-04T02:20:29+00:00,81.3
2024-09-04T02:25:31+00:00,81.26
2024-09-04T02:30:31+00:00,81.78
2024-09-04T02:35:30+00:00,81.96
2024-09-04T02:40:32+00:00,82.12
2024-09-04T02:45:34+00:00,82.56
2024-09-04T02:50:30+00:00,82.71
2024-09-04T02:55:31+00:00,82.29
2024-09-04T03:00:32+00:00,81.88
2024-09-04T03:05:29+00:00,81.06
2024-09-04T03:10:33+00:00,80.07
2024-09-04T03:15:33+00:00,79.72
2024-09-04T03:20:29+00:00,80.08
2024-09-04T03:25:32+00:00,80.11
2024-09-04T03:30:31+00:00,80.49
2024-09-04T03:35:30+00:00,80.78
2024-09-04T03:40:33+00:00,81.23
2024-09-04T03:45:34+00:00,81.68
2024-09-04T03:50:29+00:00,81.59
2024-09-04T03:55:32+00:00,82.17
2024-09-04T04:00:30+00:00,82.2
2024-09-04T04:05:29+00:00,82.65
2024-09-04T04:10:34+00:00,82.65
2024-09-04T04:15:35+00:00,82.85
2024-09-04T04:20:32+00:00,82.78
2024-09-04T04:25:30+00:00,82.85
2024-09-04T04:30:31+00:00,82.87
2024-09-04T04:35:29+00:00,83.37
2024-09-04T04:40:34+00:00,83.46
2024-09-04T04:45:35+00:00,83.64
2024-09-04T04:50:30+00:00,83.69
2024-09-04T04:55:29+00:00,83.84
2024-09-04T05:00:33+00:00,83.92
2024-09-04T05:05:29+00:00,83.92
2024-09-04T05:10:33+00:00,83.96
2024-09-04T05:15:36+00:00,84.14
2024-09-04T05:20:30+00:00,84.42
2024-09-04T05:25:31+00:00,84.52
2024-09-04T05:30:33+00:00,84.48
2024-09-04T05:35:32+00:00,84.42
2024-09-04T05:40:32+00:00,84.19
2024-09-04T05:45:33+00:00,83.7
2024-09-04T05:50:30+00:00,83.33
2024-09-04T05:55:30+00:00,82.99
2024-09-04T06:00:34+00:00,82.79
2024-09-04T06:05:32+00:00,82.44
2024-09-04T06:10:33+00:00,82.14
2024-09-04T06:15:34+00:00,81.62
2024-09-04T06:20:29+00:00,80.88
2024-09-04T06:25:28+00:00,80.17
2024-09-04T06:30:30+00:00,79.76
2024-09-04T06:35:33+00:00,79.53
2024-09-04T06:40:32+00:00,79.4
2024-09-04T06:45:37+00:00,79.14
2024-09-04T06:50:29+00:00,78.63
2024-09-04T06:55:30+00:00,78.82
2024-09-04T07:00:33+00:00,78.18
2024-09-04T07:05:32+00:00,77.28
2024-09-04T07:10:33+00:00,76.08
2024-09-04T07:15:30+00:00,75.64
2024-09-04T07:20:29+00:00,75.6
2024-09-04T07:25:29+00:00,75.03
2024-09-04T07:30:34+00:00,74.13
2024-09-04T07:35:31+00:00,74.29
2024-09-04T07:40:33+00:00,72.59
2024-09-04T07:45:35+00:00,72.28
2024-09-04T07:50:29+00:00,71.54
2024-09-04T07:55:31+00:00,70.24
2024-09-04T08:00:31+00:00,68.28
2024-09-04T08:05:32+00:00,68.93
2024-09-04T08:10:33+00:00,68.07
2024-09-04T08:15:32+00:00,65.91
2024-09-04T08:20:29+00:00,65.69
2024-09-04T08:25:30+00:00,64.25
2024-09-04T08:30:31+00:00,64.26
2024-09-04T08:35:46+00:00,63.12
2024-09-04T08:40:41+00:00,62.83
2024-09-04T08:45:37+00:00,62.05
2024-09-04T08:50:42+00:00,60.06
2024-09-04T08:55:37+00:00,60.12
2024-09-04T09:00:37+00:00,60.76
2024-09-04T09:05:43+00:00,60.86
2024-09-04T09:10:40+00:00,58.16
2024-09-04T09:15:38+00:00,59.65
2024-09-04T09:20:39+00:00,59.19
2024-09-04T09:25:36+00:00,56.87
2024-09-04T09:30:37+00:00,58.57
2024-09-04T09:36:39+00:00,56.98
2024-09-04T09:41:45+00:00,55.68
2024-09-04T09:46:38+00:00,56.87
2024-09-04T09:51:38+00:00,55.74
2024-09-04T09:56:43+00:00,55.42
2024-09-04T10:01:41+00:00,55.27
2024-09-04T10:06:42+00:00,56.04
2024-09-04T10:11:41+00:00,54.12
2024-09-04T10:16:37+00:00,53.97
2024-09-04T10:21:42+00:00,53.09
2024-09-04T10:26:42+00:00,51.37
2024-09-04T10:31:40+00:00,51.79
2024-09-04T10:36:39+00:00,52.46
2024-09-04T10:41:39+00:00,50.26
2024-09-04T10:46:30+00:00,51.88
2024-09-04T10:51:30+00:00,51.65
2024-09-04T10:56:32+00:00,51.4
2024-09-04T11:01:30+00:00,50.86
2024-09-04T11:06:33+00:00,51.43
2024-09-04T11:11:36+00:00,48.84
2024-09-04T11:16:31+00:00,49.05
2024-09-04T11:21:30+00:00,47.63
2024-09-04T11:26:32+00:00,49.14
2024-09-04T11:31:29+00:00,50.16
2024-09-04T11:36:33+00:00,48.66
2024-09-04T11:41:35+00:00,46.2
2024-09-04T11:46:29+00:00,48.38
2024-09-04T11:51:31+00:00,46.74
2024-09-04T11:56:31+00:00,46.51
2024-09-04T12:01:29+00:00,45.4
2024-09-04T12:06:36+00:00,43.9
2024-09-04T12:11:34+00:00,44.82
2024-09-04T12:16:31+00:00,45.94
2024-09-04T12:21:30+00:00,45.56
2024-09-04T12:26:37+00:00,45.22
2024-09-04T12:31:37+00:00,44.19
2024-09-04T12:36:41+00:00,43.73
2024-09-04T12:41:42+00:00,43.17
2024-09-04T12:46:38+00:00,41.57
2024-09-04T12:51:41+00:00,42.54
2024-09-04T12:56:42+00:00,43.31
2024-09-04T13:01:33+00:00,44.1
2024-09-04T13:06:30+00:00,42.45
2024-09-04T13:11:31+00:00,43.38
2024-09-04T13:16:29+00:00,43.75
2024-09-04T13:21:34+00:00,44.44
2024-09-04T13:26:33+00:00,41.39
2024-09-04T13:31:29+00:00,41.55
2024-09-04T13:36:31+00:00,42.17
2024-09-04T13:41:29+00:00,42.1
2024-09-04T13:46:29+00:00,41.84
2024-09-04T13:51:34+00:00,41.82
2024-09-04T13:56:33+00:00,41.21
2024-09-04T14:01:31+00:00,41.44
2024-09-04T14:06:42+00:00,40.68
2024-09-04T14:11:30+00:00,39.69
2024-09-04T14:16:29+00:00,40.72
2024-09-04T14:21:37+00:00,39.6
2024-09-04T14:26:33+00:00,40.23
2024-09-04T14:31:29+00:00,40.92
2024-09-04T14:36:35+00:00,40.71
2024-09-04T14:41:29+00:00,40.08
2024-09-04T14:46:29+00:00,41.34
2024-09-04T14:51:35+00:00,40.5
2024-09-04T14:56:19+00:00,41.84
2024-09-04T15:01:31+00:00,41.31
2024-09-04T15:06:32+00:00,40.84
2024-09-04T15:11:29+00:00,42.27
2024-09-04T15:16:32+00:00,42.52
2024-09-04T15:21:35+00:00,41.7
2024-09-04T15:26:30+00:00,42.38
2024-09-04T15:31:31+00:00,44.14
2024-09-04T15:36:33+00:00,44.61
2024-09-04T15:41:30+00:00,44.33
2024-09-04T15:46:32+00:00,45.12
2024-09-04T15:51:34+00:00,44.56
2024-09-04T15:56:31+00:00,44.22
2024-09-04T16:01:33+00:00,44.51
2024-09-04T16:06:31+00:00,45.19
2024-09-04T16:11:31+00:00,45.77
2024-09-04T16:16:35+00:00,46.01
2024-09-04T16:21:35+00:00,45.86
2024-09-04T16:26:29+00:00,47.15
2024-09-04T16:31:34+00:00,47.7
2024-09-04T16:36:29+00:00,48.59
2024-09-04T16:41:30+00:00,49.03
2024-09-04T16:46:34+00:00,51.09
2024-09-04T16:51:33+00:00,50.43
2024-09-04T16:56:30+00:00,49.92
2024-09-04T17:01:32+00:00,50.94
2024-09-04T17:06:30+00:00,50.51
2024-09-04T17:11:29+00:00,51.78
2024-09-04T17:16:35+00:00,52.75
2024-09-04T17:21:32+00:00,52.63
2024-09-04T17:26:29+00:00,54.15
2024-09-04T17:31:33+00:00,54.21
2024-09-04T17:36:30+00:00,55.29
2024-09-04T17:41:29+00:00,55.76
2024-09-04T17:46:35+00:00,56.05
2024-09-04T17:51:32+00:00,57.83
2024-09-04T17:56:29+00:00,58
2024-09-04T18:01:30+00:00,58.29
2024-09-04T18:06:39+00:00,59.14
2024-09-04T18:11:38+00:00,59.03
2024-09-04T18:16:40+00:00,59.4
2024-09-04T18:21:40+00:00,59.51
2024-09-04T18:26:40+00:00,60.65
2024-09-04T18:31:46+00:00,61.6
2024-09-04T18:36:40+00:00,60.85
2024-09-04T18:41:29+00:00,60.24
2024-09-04T18:46:46+00:00,60.18
2024-09-04T18:51:37+00:00,60.61
2024-09-04T18:56:44+00:00,60.76
2024-09-04T19:01:36+00:00,60.47
2024-09-04T19:06:32+00:00,59.63
2024-09-04T19:11:30+00:00,60.87
2024-09-04T19:16:34+00:00,61.69
2024-09-04T19:21:35+00:00,61.22
2024-09-04T19:26:33+00:00,59.92
2024-09-04T19:31:46+00:00,60.44
2024-09-04T19:36:30+00:00,59.92
2024-09-04T19:41:31+00:00,59.77
2024-09-04T19:46:32+00:00,59.8
2024-09-04T19:51:32+00:00,59.65
2024-09-04T19:56:32+00:00,59.59
2024-09-04T20:01:30+00:00,59.82
2024-09-04T20:06:31+00:00,59.33
2024-09-04T20:11:30+00:00,58.83
2024-09-04T20:16:31+00:00,60.12
2024-09-04T20:21:35+00:00,59.44
2024-09-04T20:26:32+00:00,59.38
2024-09-04T20:31:31+00:00,61.33
2024-09-04T20:36:31+00:00,61.38
2024-09-04T20:41:42+00:00,62.31
2024-09-04T20:46:45+00:00,62.98
2024-09-04T20:51:42+00:00,62.63
2024-09-04T20:56:37+00:00,62.82
2024-09-04T21:01:39+00:00,63.37
2024-09-04T21:06:41+00:00,64.13
2024-09-04T21:11:38+00:00,64.18
2024-09-04T21:16:38+00:00,64.5
2024-09-04T21:21:34+00:00,64.92
2024-09-04T21:26:32+00:00,64.95
2024-09-04T21:31:32+00:00,66.06
2024-09-04T21:36:31+00:00,65.21
2024-09-04T21:41:30+00:00,66.05
2024-09-04T21:46:29+00:00,65.69
2024-09-04T21:51:31+00:00,66.61
2024-09-04T21:56:34+00:00,67.1
2024-09-04T22:01:33+00:00,67.85
2024-09-04T22:06:30+00:00,67.33
2024-09-04T22:11:31+00:00,68.12
2024-09-04T22:16:30+00:00,68.51
2024-09-04T22:21:30+00:00,68.24
2024-09-04T22:26:36+00:00,68.13
2024-09-04T22:31:33+00:00,68.13
2024-09-04T22:36:30+00:00,67.59
2024-09-04T22:41:35+00:00,67.11
2024-09-04T22:46:31+00:00,67.76
2024-09-04T22:51:30+00:00,66.55
2024-09-04T22:56:34+00:00,66.9
2024-09-04T23:01:35+00:00,67.65
2024-09-04T23:06:30+00:00,67.05
2024-09-04T23:11:37+00:00,67.01
2024-09-04T23:16:40+00:00,67.49
2024-09-04T23:21:39+00:00,67.91
2024-09-04T23:26:38+00:00,68.1
2024-09-04T23:31:42+00:00,67.58
2024-09-04T23:36:42+00:00,68.36
2024-09-04T23:41:40+00:00,68.94
2024-09-04T23:46:42+00:00,69.93
2024-09-04T23:51:38+00:00,70.6
2024-09-04T23:56:39+00:00,69.63
2024-09-05T00:01:41+00:00,70.38
2024-09-05T00:06:39+00:00,70.6
2024-09-05T00:11:40+00:00,70.35
2024-09-05T00:16:42+00:00,70.52
2024-09-05T00:21:42+00:00,70.66
2024-09-05T00:26:37+00:00,71.36
2024-09-05T00:31:42+00:00,70.9
2024-09-05T00:36:40+00:00,71.42
2024-09-05T00:41:39+00:00,71.61
2024-09-05T00:46:43+00:00,71.35
2024-09-05T00:51:35+00:00,71.47
2024-09-05T00:56:29+00:00,70.88
2024-09-05T01:01:29+00:00,71.3
2024-09-05T01:06:32+00:00,72.54
2024-09-05T01:11:32+00:00,72.64
2024-09-05T01:16:34+00:00,72.33
2024-09-05T01:21:34+00:00,71.64
2024-09-05T01:26:30+00:00,71.76
2024-09-05T01:31:31+00:00,72.26
2024-09-05T01:36:34+00:00,72.44
2024-09-05T01:41:31+00:00,73.04
2024-09-05T01:46:33+00:00,73.2
2024-09-05T01:51:32+00:00,73.18
2024-09-05T01:56:30+00:00,72.87
2024-09-05T02:01:29+00:00,73.06
2024-09-05T02:06:33+00:00,73.06
2024-09-05T02:11:34+00:00,73.03
2024-09-05T02:16:29+00:00,72.83
2024-09-05T02:21:29+00:00,73
2024-09-05T02:26:34+00:00,73.23
2024-09-05T02:31:29+00:00,73.8
2024-09-05T02:36:32+00:00,74.01
2024-09-05T02:41:34+00:00,73.55
2024-09-05T02:46:31+00:00,73.49
2024-09-05T02:51:30+00:00,73.5
2024-09-05T02:56:32+00:00,73.87
2024-09-05T03:01:30+00:00,73.93
2024-09-05T03:06:32+00:00,73.9
2024-09-05T03:11:35+00:00,74.14
2024-09-05T03:16:29+00:00,73.77
2024-09-05T03:21:29+00:00,72.73
2024-09-05T03:26:33+00:00,72.89
2024-09-05T03:31:29+00:00,73.28
2024-09-05T03:36:32+00:00,73.64
2024-09-05T03:41:34+00:00,73.58
2024-09-05T03:46:35+00:00,73.42
2024-09-05T03:51:29+00:00,72.8
2024-09-05T03:56:30+00:00,73.7
2024-09-05T04:01:30+00:00,74.31
2024-09-05T04:06:32+00:00,74.51
2024-09-05T04:11:32+00:00,74.96
2024-09-05T04:16:32+00:00,75.48
2024-09-05T04:21:31+00:00,75.64
2024-09-05T04:26:29+00:00,75.93
2024-09-05T04:31:33+00:00,75.86
2024-09-05T04:36:32+00:00,76.09
2024-09-05T04:41:33+00:00,75.92
2024-09-05T04:46:32+00:00,75.12
2024-09-05T04:51:30+00:00,75.28
2024-09-05T04:56:37+00:00,75.21
2024-09-05T05:01:42+00:00,74.95
2024-09-05T05:06:35+00:00,74.68
2024-09-05T05:11:29+00:00,73.83
2024-09-05T05:16:32+00:00,74.28
2024-09-05T05:21:35+00:00,73.97
2024-09-05T05:26:30+00:00,73.39
2024-09-05T05:31:33+00:00,72.56
2024-09-05T05:36:35+00:00,72.59
2024-09-05T05:41:29+00:00,71.72
2024-09-05T05:46:29+00:00,71.41
2024-09-05T05:51:30+00:00,71.31
2024-09-05T05:56:32+00:00,70.45
2024-09-05T06:01:34+00:00,69.79
2024-09-05T06:06:33+00:00,69.72
2024-09-05T06:11:35+00:00,69.71
2024-09-05T06:16:30+00:00,69.31
2024-09-05T06:21:29+00:00,67.99
2024-09-05T06:26:30+00:00,67.25
2024-09-05T06:31:33+00:00,67.49
2024-09-05T06:36:34+00:00,67.21
2024-09-05T06:41:32+00:00,66.65
2024-09-05T06:46:29+00:00,66.85
2024-09-05T06:51:30+00:00,66.81
2024-09-05T06:56:36+00:00,65.08
2024-09-05T07:01:51+00:00,64.92
2024-09-05T07:06:40+00:00,63.71
2024-09-05T07:11:40+00:00,63.82
2024-09-05T07:16:37+00:00,63.02
2024-09-05T07:21:40+00:00,63.34
2024-09-05T07:26:42+00:00,63.03
2024-09-05T07:31:41+00:00,62.16
2024-09-05T07:36:39+00:00,62.2
2024-09-05T07:41:38+00:00,60.72
2024-09-05T07:46:38+00:00,59.73
2024-09-05T07:51:37+00:00,58.49
2024-09-05T07:56:44+00:00,58.17
2024-09-05T08:01:43+00:00,57.54
2024-09-05T08:06:38+00:00,56.84
2024-09-05T08:11:38+00:00,57.04
2024-09-05T08:16:40+00:00,56.29
2024-09-05T08:21:23+00:00,55.67
2024-09-05T08:26:40+00:00,54.24
2024-09-05T08:31:39+00:00,53.89
2024-09-05T08:36:40+00:00,53.16
2024-09-05T08:41:42+00:00,52.95
2024-09-05T08:46:41+00:00,52.16
2024-09-05T08:51:41+00:00,52.36
2024-09-05T08:56:37+00:00,52.89
2024-09-05T09:01:40+00:00,49.63
2024-09-05T09:06:46+00:00,51.23
2024-09-05T09:11:42+00:00,50.75
2024-09-05T09:16:38+00:00,50.4
2024-09-05T09:21:40+00:00,49.15
2024-09-05T09:26:43+00:00,49.84
2024-09-05T09:31:37+00:00,47.89
2024-09-05T09:36:41+00:00,48.62
2024-09-05T09:41:40+00:00,47.77
2024-09-05T09:46:38+00:00,47.19
2024-09-05T09:51:42+00:00,45.32
2024-09-05T09:56:40+00:00,45.03
2024-09-05T10:01:39+00:00,44.87
2024-09-05T10:06:49+00:00,45.29
2024-09-05T10:11:41+00:00,44.38
2024-09-05T10:16:37+00:00,45.71
2024-09-05T10:21:44+00:00,45.95
2024-09-05T10:26:38+00:00,44.34
2024-09-05T10:31:41+00:00,43.26
2024-09-05T10:36:45+00:00,44.06
2024-09-05T10:41:39+00:00,43.59
2024-09-05T10:46:39+00:00,43.39
2024-09-05T10:51:39+00:00,43.85
2024-09-05T10:56:41+00:00,42.74
2024-09-05T11:01:39+00:00,42.26
2024-09-05T11:06:39+00:00,43.12
2024-09-05T11:11:39+00:00,42.39
2024-09-05T11:16:38+00:00,41.16
2024-09-05T11:21:40+00:00,40.96
2024-09-05T11:26:45+00:00,41.99
2024-09-05T11:31:37+00:00,41.49
2024-09-05T11:36:39+00:00,42.41
2024-09-05T11:41:40+00:00,41.21
2024-09-05T11:46:37+00:00,40.65
2024-09-05T11:51:39+00:00,40.52
2024-09-05T11:56:44+00:00,40.71
2024-09-05T12:01:38+00:00,43.35
2024-09-05T12:06:41+00:00,40.75
2024-09-05T12:11:39+00:00,41.8
2024-09-05T12:16:39+00:00,40
2024-09-05T12:21:39+00:00,41
2024-09-05T12:26:41+00:00,42.36
2024-09-05T12:31:39+00:00,42.58
2024-09-05T12:36:37+00:00,43.87
2024-09-05T12:41:40+00:00,43.96
2024-09-05T12:46:38+00:00,43.35
2024-09-05T12:51:38+00:00,41.96
2024-09-05T12:56:44+00:00,41.65
2024-09-05T13:01:45+00:00,43.43
2024-09-05T13:06:37+00:00,44.12
2024-09-05T13:11:38+00:00,42.16
